pchembl_value,nAcid,nBase,nAromAtom,nAtom,nSpiro,nBridgehead,nHetero,nN,nO,nS,nF,nCl,nBr,nI,nX,ATS0Z,AATS0dv,AATS7d,AATS0Z,AATS1Z,AATS7se,AATS0i,AATS1i,AATS3i,AATS4i,AATS5i,AATS7i,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC8v,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1pe,ATSC1p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0d,AATSC7Z,AATSC0v,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS2d,GATS3d,GATS4d,GATS1Z,GATS2Z,GATS3Z,GATS4Z,GATS5Z,GATS6Z,GATS7Z,GATS1se,GATS2se,GATS3se,GATS4se,GATS6se,GATS7se,GATS1p,GATS3p,GATS4p,GATS3i,GATS4i,GATS5i,GATS6i,BalabanJ,nBondsD,nBondsT,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,Xch-3d,Xch-5d,Xch-6d,Xc-3d,Xc-5d,Xc-4dv,AXp-2d,AXp-1dv,NdCH2,NdsCH,NsssCH,NdssC,NaasC,NaaaC,NssssC,NsNH2,NssNH,NaaNH,NdsN,NaaN,NsssN,NddsN,NaasN,NsOH,NssO,NaaO,NssssSi,NdS,NssS,NaaS,NssSe,SsssCH,SdssC,SaasC,SssssC,ECIndex,fMF,nHBDon,IC1,IC2,IC3,SIC1,SIC3,FilterItLogS,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA4,SMR_VSA9,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState9,MDEC-22,MDEC-23,MDEC-33,n4Ring,n6Ring,n7Ring,n8Ring,nG12Ring,nHRing,n6HRing,n8HRing,n6aRing,naHRing,n6aHRing,nARing,n5ARing,n6ARing,nFRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,n10FaRing,n12FaRing,nG12FaRing,nFARing,n9FARing,n10FARing,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,WPath,Lipinski,GhoseFilter
8.79,0,1,12,51,0,0,4,1,2,0,1,0,0,0,1,1110.0,7.0588235294117645,2.442622950819672,21.764705882352942,23.77777777777778,7.401890393442624,161.5684398609211,142.81209780795555,156.7643098385159,161.50617292893136,160.03877136831198,164.5722732574661,47.311418685121104,-11.350634371395612,-38.757016532103044,-57.45251826220685,-8.008842752787386,68.5032679738562,-32.46635909265669,-95.81507112648981,6.432525951557097,-9.550173010380618,-11.363321799307958,-7.397923875432527,1.6089965397923862,2.1764705882352917,-0.21453287197231943,-1.0173010380622842,18.860438292964268,-29.782006920415196,-83.09034986543635,-53.785851595540166,-95.04805843906189,95.95424836601302,63.72971933871587,-107.97193387158785,95.13397485483412,-216.46375645141313,-715.3436307251052,-269.9476343762919,-566.340737062192,-93.53335417196405,-348.5580760236419,0.0031637600922718454,-0.24563113264129208,-0.6078826774317568,-0.954793284121491,-0.11615908958092948,1.8793300915032713,-0.3789887627835434,-1.2394976824298352,0.11579238754325144,0.25738915388353345,-3.3263039067965123,-4.616556721841188,-17.947497607633483,-6.130555552936194,-13.628901984211033,-23.5203608761953,0.7496914714395095,4.071090039946713,0.5813148788927336,0.5223747486779989,52.096945660386915,0.5010441929399083,0.8823583449695009,0.9937793613015924,1.0780993298041566,1.4054232804232802,1.1852730602730601,1.0826292882744495,0.7715236054015435,0.9183619690102244,1.0239352194132418,1.037871858604474,1.0683874108681854,0.8454002845999788,0.9280927135839033,0.5096024382182991,0.6494202788392813,0.8878943118044307,1.0158791901868105,0.36742091368971724,0.8991483504571576,1.0406628702587821,1.0880060122282298,0.98555925365134,1.0149976029057959,0.8715576358240269,0.8263294247882325,0.9029911693859156,1.2127352897332084,2,0,0,0,11,3,3,4,2,0,0.391304347826087,0.0,0.0,0.3055555555555555,1.7611585386720212,0.35671651633879004,0.0,0.28377813449238903,0.32438848891184036,0,0,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.37238431521981297,0.3746713814083953,2.339613401704974,0.0,730,0.47058823529411764,0,3.187035390948683,4.387919949729791,5.084190047853848,0.561847040518475,0.8962991562418341,-5.546650029364394,4.899909730850478,9.589074368143644,4.39041504767482,0.0,0.0,24.26546827384644,68.098803492308,30.010387058393967,0.0,5.817220841045895,11.566489892729878,0.0,0.0,11.835812092322787,0.0,0.0,6.4208216229260096,17.65303293336868,4.39041504767482,23.301616779937167,17.9021791607844,44.460185578212744,17.696185628620217,12.13273413692322,18.19910120538483,10.966276799312087,0.0,13.979489415818463,13.044467074878405,27.361509049758716,0.0,2.654454178420976,0.4322149199122065,3.2249307240044973,0.0,21.281496346419768,27.83777630770655,6.20885050153256,0,4,0,0,0,1,1,0,2,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0.18333333333333335,0.0740740740740741,0.046511627906976744,0.0408641975308642,0.022177419354838714,0.020874635568513118,0.012777777777777777,0.007638745733983829,0.009440789473684211,0.006734006734006735,2114,1,1
7.63,0,1,12,57,0,0,6,2,3,0,1,0,0,0,1,1262.0,7.228070175438597,2.328767123287671,22.140350877192983,23.866666666666667,7.486648164383562,163.47770339793374,145.60193049788924,157.60657026389387,160.8046187597443,163.48038193340065,164.84734779436926,56.794090489381375,14.600492459218218,-21.645737149892277,-23.763004001231153,-28.41735918744229,-25.91874422899355,-30.769467528470305,-31.80178516466603,10.144044321329641,-8.626038781163434,-13.764542936288084,-7.728531855955681,-2.9584487534626076,-5.927977839335182,4.238227146814404,4.229916897506924,7.25023084025854,1.6531240381655863,-46.680824869190566,-72.23668821175748,-1.1542012927054368,-55.287165281625136,-49.92736226531241,33.95260080024625,217.17822918427055,-61.23275612754438,-492.1529174142386,-1003.9506177339314,109.47581312962035,-759.9398514149681,656.9873993104619,-0.3112584228993537,-0.20780375130809492,-0.7471189042782395,0.8886159285934132,0.02787786518928925,0.6570778762696217,-0.5700989670667892,-0.813304954139735,-0.41836666666666195,1.1924479043221803,4.691584889522721,-6.603339857597615,-13.717851828348524,-32.25552033947447,-0.3184265822837269,-28.16415744934458,-16.578572585732086,24.16162756911337,0.61865189289012,-0.3419682346939206,50.674857598714176,0.5102462898642248,0.8194917193651272,0.961645609589397,1.0093503999883189,1.3695193755990689,1.2061212922728133,0.9959796393753775,0.8129291274068007,0.8625762490181119,0.9741245287519642,1.0359243463661487,0.9908355713353667,1.0029939915335246,1.0326937646259957,0.6680762218805869,0.6264094427494804,0.8689002871389467,0.901560668769716,0.7002988451238591,0.8946541706340415,1.0204415118073693,1.0971527747463619,1.0943149900878268,1.0201682625724546,0.9589190190610822,0.8091048456372982,0.9614854734671436,1.1968376735310267,2,0,0,0,11,3,3,5,2,0,0.4166666666666667,0.0,0.0,0.27497165237684323,2.1742423812527325,0.5138513566024673,0.0,0.28330511819028625,0.32115637340688796,0,0,2,2,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.14019109895487047,0.07333596098178807,1.8392147957861686,0.0,867,0.43859649122807015,2,3.572660408256338,4.490270277094902,4.946410627972096,0.6125026186985177,0.8480205551553525,-5.28375416152712,15.74010460285337,9.589074368143644,4.39041504767482,0.0,0.0,6.06636706846161,81.56729709791122,29.153016927164956,5.563451491696996,11.5667326743298,11.566489892729878,0.0,0.0,11.835812092322787,5.749511833283905,5.733667477162185,6.4208216229260096,17.65303293336868,10.077801322358383,34.715265310033566,18.52902952053558,56.090004138371356,12.13273413692322,6.06636706846161,12.13273413692322,4.899909730850478,5.733667477162185,19.086016810659167,13.163821147071378,27.80395943413346,9.873574331893824,8.540187374748788,-0.9135240034739192,3.9900796639219673,0.0,18.106282813980823,29.785680740041908,9.191260828242457,0,4,0,0,0,1,1,0,2,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0.19696969696969696,0.0898345153664303,0.045,0.04984126984126985,0.02758487654320988,0.017118119975262833,0.015500992063492062,0.00968505920886873,0.008255208333333335,0.00753250555622097,2876,1,1
7.37,0,1,12,57,0,0,5,3,2,0,0,0,0,0,0,1132.0,5.824561403508772,2.193103448275862,19.859649122807017,22.833333333333332,7.289950951724139,162.8685062948811,146.63184659676506,157.78054675709245,158.51361896309504,163.8238242941344,165.3981953132659,60.110803324099734,-8.04432132963989,-39.32132963988921,-75.84764542936288,-58.80332409972297,-41.434903047091396,17.653739612188367,7.681440443213304,13.137580794090486,-3.533394890735616,-14.582025238534937,-14.488457987072948,-6.586642043705754,-3.4345952600800222,7.46845183133272,6.039396737457682,26.952908587257625,-5.412742382271471,-51.58448753462608,-144.4792243767313,-46.06648199445981,-114.75069252077566,20.127423822714675,70.78670360110803,56.70808067010922,286.3707343365054,-328.6714044734455,-1470.9494020287225,-225.4783164345876,-839.7298462477266,885.177285935365,-0.0540165207756223,-0.7021645121575852,0.03301242720837283,-0.5411468476454291,-0.04038738811942116,-0.2877535167743924,-0.15311398953524305,0.10779627208371748,0.16459279778393693,-0.32654802386149373,-10.212360065496153,8.998401157087248,12.186554926029014,-51.41004573709309,-3.6949220926328876,-20.73619974161725,-13.136628608403683,35.15029912443875,0.55647891658972,0.13880981946699777,51.41327035021515,0.6143754619364377,1.1309017677332738,1.121214601407759,1.1049981522542498,1.352460014613948,1.356699530795272,1.1139380530973448,0.8894534660380653,0.9951941791898348,1.02681399657574,1.0981316570630348,1.036592714158973,1.0844087813705414,0.9503946821769838,0.841199199605284,1.1554473542915673,0.9462038500642926,1.073566709740249,0.9825532954983753,0.8422930105920456,1.1435607331518622,1.0495132671628118,1.200392276558713,1.018425918277821,1.1924998486739375,0.9542827141014977,1.0459804028859698,1.2103567303079221,1,0,0,0,11,2,5,3,1,0,0.43478260869565216,0.0,0.0,0.2902636039661994,1.624081563199195,0.3789166102287077,0.0,0.27938373640633485,0.32851698678628166,0,0,1,1,5,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.12643237284200493,0.2788961936932717,4.779001276184268,0.0,734,0.42105263157894735,1,3.3179571846736797,4.471036454420174,5.1529797071092425,0.5688358903761714,0.8834350887117043,-4.92102062266123,15.370440161812713,9.694446914922299,0.0,0.0,0.0,18.19910120538483,55.63614104023404,43.347769436192245,12.797183815961095,5.749511833283905,5.783244946364939,0.0,0.0,5.917906046161393,5.749511833283905,15.370440161812713,6.4208216229260096,5.917906046161393,11.374772549367124,11.701150992526333,5.687386274683562,68.8626617150188,5.687386274683562,7.109797541277533,30.33183534230805,21.932553598624178,10.470530430962235,4.794537184071822,5.4994554530335416,17.722312456376898,0.0,9.734889688045179,1.3374495445788392,2.867322080236839,1.7242406592363926,21.44093594912952,23.059576193994353,5.241381842897987,0,4,0,0,0,1,1,0,2,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0.16129032258064513,0.08268733850129201,0.03668478260869565,0.0415954415954416,0.025326797385620915,0.01868804664723032,0.01150173611111111,0.009127556746604365,0.007386363636363639,0.006376900316294255,2340,1,1
8.3,0,1,15,56,0,0,6,3,2,0,1,0,0,0,1,1246.0,7.357142857142857,2.448529411764706,22.25,24.566666666666666,7.417441529411764,163.55536104759776,145.98621085828674,158.00839648230502,161.5741254958978,164.25408848853684,163.76254338835156,73.36734693877551,31.530612244897945,-21.95918367346939,-30.795918367346935,-13.469387755102028,-46.75510204081631,-23.22448979591836,-50.08163265306121,10.484693877551019,-5.563775510204087,-10.346938775510203,-7.868622448979595,-5.072704081632655,-7.528061224489795,2.801020408163266,4.533163265306123,25.367346938775484,14.387755102040797,-42.2448979591837,-84.51020408163264,27.38775510204084,-85.7551020408163,-19.79591836734692,-5.938775510204055,175.04298719121198,-31.505513025992073,-393.50735828979555,-907.0043084231893,153.8442107553421,-757.7822796283797,474.6942123711218,0.24596655612244986,-0.21320806377550988,-0.6653308826530616,0.2084425956632646,0.7612794272959167,-0.13711138520408409,-0.3761086632653088,-1.006208681122449,0.3816403061224508,0.8016281059820396,4.24729899149261,-11.892862975631584,-15.642702991310511,-30.188511984649857,13.683088681031546,-28.465136179646002,-23.006897398085236,21.282915245325995,0.610969387755102,-0.14555822328931559,50.68334192368831,0.45863250652741516,0.7973237597911228,0.9488392916917722,1.002282686699342,1.2860125260960333,1.1489615116963758,0.9823706796566922,0.771554209919262,0.8550173010380625,0.9730891225268391,1.0431514194945266,0.973580553197972,1.0367835113585078,0.9961963158966011,0.5919324043231777,0.6839011923026939,0.8578625844546434,0.8775008124097945,0.7213843486603342,0.8016491709236844,1.0126585641896992,1.068563397555139,1.0763606146967706,1.0159981505799525,0.9603214547041286,0.764667395560569,0.9112145790377306,1.0639034859203422,1,0,0,0,11,3,3,5,2,0,0.4166666666666667,0.0,0.09622504486493763,0.46660997142035315,2.048839461281962,0.43447216578426334,0.0,0.27510662141735875,0.3170804267135988,0,0,2,1,5,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.42178688798523756,0.24975475612650944,3.2519660783144797,0.0,893,0.48214285714285715,1,3.5781926446151235,4.547902689682947,5.025668537935866,0.6161484346383524,0.8653971739952173,-6.429613334391191,15.156672144986011,4.794537184071822,4.39041504767482,0.0,0.0,11.223030325587056,81.56729709791122,34.53924114162975,5.693927994848461,5.817220841045895,11.366265088007182,0.0,0.0,5.917906046161393,0.0,5.733667477162185,6.4208216229260096,11.735126887207288,10.077801322358383,17.51837183357223,17.188312462487197,73.94543252507502,12.13273413692322,6.06636706846161,18.19910120538483,10.056572987975922,10.256762414135533,9.184952231746642,18.717961029432203,15.323160955237213,5.145078354131593,9.95761019932727,0.36838345032958975,4.763405561563133,0.0,18.106282813980823,29.785680740041908,9.191260828242457,0,4,0,0,0,2,1,0,2,1,0,2,0,2,2,0,1,1,0,0,0,0,0,0,1,0,1,0.1764705882352941,0.08163265306122451,0.03888888888888889,0.046150793650793664,0.02557098765432099,0.017062394850413283,0.013734511661807579,0.008959750566893422,0.007421875000000001,0.006674574023058872,2848,1,1
6.1,0,1,12,57,0,0,7,3,4,0,0,0,0,0,0,1258.0,7.43859649122807,2.2758620689655173,22.07017543859649,24.466666666666665,7.48430427586207,162.88723028710044,146.64134560005508,157.78647375580655,158.52522385295222,163.83201141640146,165.415318560437,70.26777469990763,17.530317020621727,-22.29116651277317,-71.10987996306554,-0.587565404739931,48.65220067713142,-23.02831640504771,-64.20991074176668,12.038781163434903,-4.204986149584485,-15.249307479224374,-10.407202216066478,-3.518005540166207,-4.833795013850415,4.628808864265926,7.191135734072022,35.601108033241,-0.8731917513080889,-12.501692828562657,-163.19759926131115,0.5527854724530581,27.00307787011387,1.585718682671585,-22.98184056632808,-38.106550601276055,243.729910108173,-141.66327530715137,-1481.2330910119265,10.458601943618746,-456.9763990008443,619.5429433885254,0.762580088642659,-0.10357633487226857,-0.001778287473068593,-1.1152348254847635,-0.22085743798091656,1.853146959679901,-0.8390319729147422,-1.0751782431517385,1.187232132963996,-0.4765230719825264,-10.093152392848792,9.014215992726175,12.10325579180726,-51.42968564730687,-3.795947503861832,-20.82848052784927,-13.176863885979374,35.194616020569846,0.5835641735918744,0.010935990914976448,49.8137265267541,0.4860994607549431,0.8992364817695594,0.9313920243203141,1.0117585380467347,1.2896876088723723,1.3163282643785574,1.0421940928270041,0.7655942436523034,0.9173325523040491,0.9355097446156359,1.0842775618228435,0.9873220562946788,0.9492785768528058,0.9959097533360524,0.5092561652441733,0.8330354457251251,0.7406985434191222,0.9735113097543521,0.6691678183129384,0.9661749009389796,1.1540133171959972,1.0509249599398742,1.2067404632237204,1.0183907595099335,1.192224739740206,0.9541880561269604,1.0458929312958813,1.2171966591375418,2,0,0,0,11,2,5,3,1,0,0.43478260869565216,0.0,0.0,0.2902636039661994,1.8354064286043819,0.5455832768953743,0.0,0.28070490306939133,0.31934720719746856,0,0,1,1,5,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,-0.04930458860924247,0.06259989739697547,3.49606235308051,0.0,827,0.42105263157894735,0,3.3530449039719246,4.506124173718421,5.188067426407487,0.5748513851331507,0.8894505834686836,-5.261985998524624,9.636772684650527,19.80876518368787,0.0,0.0,0.0,18.19910120538483,43.50340690331082,49.7931172984319,17.720494864778765,5.749511833283905,5.783244946364939,0.0,5.687386274683562,5.917906046161393,5.749511833283905,9.636772684650527,6.4208216229260096,16.032224314926967,11.374772549367124,17.388537267209895,5.563451491696996,68.98659649800537,12.13273413692322,13.176164609739143,18.19910120538483,15.866186530162565,4.736862953800049,14.908855452837393,5.481000591922431,28.27736669260468,11.052246653271492,2.6011447008117017,0.9082129610565414,2.4362704929352517,1.6974510831118252,21.44093594912952,23.059576193994353,5.241381842897987,0,4,0,0,0,1,1,0,2,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0.16666666666666666,0.08695652173913047,0.036250000000000004,0.03958656330749354,0.030336257309941522,0.017839135654261703,0.012958829365079364,0.008366927017720667,0.0084375,0.006667294546082425,2838,1,1
7.72,0,1,15,56,0,0,8,3,4,0,1,0,0,0,1,1372.0,9.0,2.536764705882353,24.5,26.2,7.624656470588237,163.574419396821,145.99570986157676,158.01405752594857,161.58552679119603,164.2629964894941,163.78079979158542,80.86734693877546,57.04846938775509,3.933673469387756,-27.71556122448979,40.860969387755105,33.54846938775511,-84.68877551020402,-139.7066326530612,8.755102040816332,-6.591836734693871,-10.836734693877554,-3.469387755102044,-2.306122448979595,-10.020408163265309,-1.0408163265306158,5.387755102040813,33.58163265306128,15.405612244898016,6.612244897959186,-99.0369897959184,71.9681122448979,46.012755102040785,-62.51020408163269,-120.52806122448987,74.74215453542271,-109.48784035672189,-182.4279114027474,-879.6368370590873,386.75556503302107,-416.85416593460945,155.3146195039738,1.08609525,0.5183148750000004,-0.5645492499999981,-0.4905918124999983,0.5377609375000019,1.971522125000002,-1.341477499999998,-2.533982374999999,1.428807653061228,0.6444008697155856,4.370718361602391,-11.854329558860293,-15.726094858987501,-30.23404743202863,13.58182815804534,-28.539214716570932,-23.03406015530656,21.326899686696816,0.6326530612244898,-0.45963385354141684,48.70804359640715,0.38230769230769224,0.6676923076923077,0.8325443786982248,0.9616734143049932,1.2419354838709677,1.129484594706369,0.9305437653272969,0.6703019666833808,0.8014374059836205,0.9054232719200129,1.0499045541314427,0.9462134328185626,0.9167399419127142,1.0617583152264753,0.4198187859201614,0.5795440175555797,0.7374909716522582,0.8662445261646693,0.5719043224538842,0.9402823625522212,1.02221965211963,1.072240546878167,1.0822886666324651,1.0159391656708987,0.9602476809267739,0.7647657306307926,0.9113048115292741,1.0644623243272748,2,0,0,0,11,3,3,5,2,0,0.4166666666666667,0.0,0.09622504486493763,0.46660997142035315,2.2601643266871494,0.6011388324509299,0.0,0.27652210240711883,0.30931015987233595,0,0,2,1,5,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.1928776714386582,0.033458459830213005,1.980229085510801,0.0,997,0.48214285714285715,0,3.613906930329409,4.5836169753972325,5.061382823650152,0.6222982715595702,0.8715470109164352,-6.767940071304131,9.423004667823825,14.908855452837393,4.39041504767482,0.0,0.0,11.223030325587056,69.43456296098799,40.98458900386941,10.617239043666132,5.817220841045895,11.366265088007182,0.0,5.687386274683562,5.917906046161393,0.0,0.0,6.4208216229260096,21.84944515597286,10.077801322358383,29.123664154417185,11.146471633339239,68.38198103337803,24.26546827384644,12.13273413692322,0.0,10.056572987975922,4.523094936973348,19.299270500512215,18.711219174032255,25.921635088834726,16.14926344201716,2.7943502252711765,-0.102823457987961,4.212634047723437,0.0,18.106282813980823,29.785680740041908,9.191260828242457,0,4,0,0,0,2,1,0,2,1,0,2,0,2,2,0,1,1,0,0,0,0,0,0,1,0,1,0.18055555555555555,0.08547008547008553,0.03832304526748971,0.0438768115942029,0.030305555555555558,0.016545933688790832,0.014730371315192742,0.00829606533971613,0.008389423076923077,0.006901700992610084,3416,1,1
8.35,0,1,12,59,0,0,6,2,3,0,1,0,0,0,1,1264.0,6.677966101694915,2.261146496815287,21.423728813559322,23.322580645161292,7.442996229299363,164.20448131746986,146.36165571423234,157.7735463374767,161.2496542207725,164.77035414989106,165.44348110190612,47.30537201953464,3.8865268600976712,-21.808962941683426,-13.400172364263149,-12.920712438954325,-6.9284688307957545,-7.250502729100834,-11.303361103131294,10.642344153978739,-9.285262855501287,-15.468256248204538,-8.785406492387247,-1.8994541798333837,-4.327492099971274,5.265728239011775,5.430336110313127,3.64435507038211,-13.401608733122643,-60.87675955185291,-77.6883079574835,17.130135018672764,-35.67423154266017,-31.860672220626256,65.05257110025853,263.7409038074715,-110.89507646289582,-656.2457679283749,-1157.6709006603576,230.07473257083512,-585.5989120842673,810.7054087774801,-0.4424547750646385,-0.350440256248205,-0.6920951128985916,1.0522962413099697,0.13103991266877707,0.6931989072105763,-0.41533044872162705,-0.6252466842861208,-0.6224605285837311,1.5676590114794653,6.505371849120943,-6.907784196496455,-18.242437136926757,-37.59000367475691,3.139425562067539,-22.85601488869918,-17.548285478833307,24.595060744679742,0.610744039069233,-0.20293421796577232,50.69543106694031,0.5952582503981391,0.8807638928129904,0.9551162131785199,0.9554424111392512,1.424420782723799,1.2362856883791042,0.9941619168834043,0.8645077490338356,0.9035440151892163,0.9859910301352109,1.0280166425872417,0.9684277294395652,0.9808946397146997,1.0017115887748589,0.7675721421931072,0.6792343535457495,0.8524593917236043,0.8605625024122107,0.6869507129275628,0.8560988991302318,1.0294468998225623,1.128327751763645,1.1102409573698822,1.045965449013822,0.970406003178399,0.7925290089976166,0.9322514911242863,1.1968376735310267,1,0,0,0,10,3,3,6,2,0,0.4583333333333333,0.0,0.0,0.27497165237684323,2.1742423812527325,0.5138513566024673,0.0,0.28330511819028625,0.32532025455381414,0,0,3,1,6,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,-0.4024351185045705,-0.10736249136619547,2.2224010995294154,0.0,867,0.423728813559322,3,3.6710318584085275,4.767822074602225,5.280782456068164,0.6240446390516193,0.8976887449666068,-4.587676618759779,20.846631997694075,4.794537184071822,4.39041504767482,0.0,0.0,6.06636706846161,93.04865463576961,17.671659389306566,11.6674178794453,11.5667326743298,5.783244946364939,0.0,0.0,11.835812092322787,5.749511833283905,5.733667477162185,6.4208216229260096,17.65303293336868,10.077801322358383,28.932020363668624,5.687386274683562,63.36819589252637,17.696185628620217,0.0,18.19910120538483,4.899909730850478,5.733667477162185,19.398007021428054,13.169966271787931,15.029986439514932,20.67413820152023,8.947711096817963,-0.8654503062465979,3.820600037166422,0.0,18.106282813980823,29.785680740041908,9.191260828242457,0,4,0,0,0,1,1,0,2,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0.19696969696969696,0.0898345153664303,0.045,0.04984126984126985,0.02758487654320988,0.017118119975262833,0.015500992063492062,0.00968505920886873,0.008255208333333335,0.00753250555622097,2876,1,1
8.18,0,1,15,58,0,0,6,3,2,0,1,0,0,0,1,1248.0,6.793103448275862,2.36734693877551,21.517241379310345,24.0,7.37599880272109,164.29199177093057,146.73353993397188,158.1578075705212,161.96573920890384,165.49131584827813,164.48040582202154,64.40546967895361,21.71105826397146,-22.513674197384063,-20.290130796670624,2.7717003567182017,-27.098692033293688,1.116527942925095,-27.802615933412607,11.061831153388816,-6.2033293697978555,-12.085612366230674,-8.623067776456596,-3.486325802615933,-5.458977407847801,4.237812128418548,6.05588585017836,22.267538644470832,0.12485136741970848,-57.134363852556476,-90.11771700356715,46.323424494649245,-66.1331747919144,-0.2972651605231582,27.611177170035702,225.05845962601973,-78.2111551558262,-562.1173252969654,-1058.1409505671172,284.3964092862283,-574.7391712747918,645.8018854515018,0.12184740546967825,-0.3449678406658745,-0.6203976171224729,0.34776139952437646,0.8472324613555299,-0.11652292627823876,-0.24510026278240035,-0.8200888715814496,0.18617740784780568,1.1951650455809883,6.045266928305951,-12.21253182739371,-20.308184566784536,-35.82889194489464,16.86851616533736,-23.07079156311905,-23.59157647389184,21.785722907453152,0.6052318668252082,-0.002022211976348015,50.77442927880424,0.5418787316527076,0.8573264781491002,0.9408828531569376,0.9467740394636281,1.3388998035363455,1.1782248790071395,0.9786518345457439,0.82471972075883,0.8958970233306517,0.9848166807291565,1.0344054271487901,0.9524274573977913,1.0105957600976063,0.9652700018060322,0.7049819417567063,0.7430395565034713,0.8417286739914647,0.8376894011571218,0.7090784938693204,0.7641220458218352,1.0203012936151292,1.0997223941390406,1.0921930154595412,1.0410177069445308,0.9702781731023139,0.7500938073763407,0.8830535265873951,1.0639034859203422,0,0,0,0,10,3,3,6,2,0,0.4583333333333333,0.0,0.09622504486493763,0.46660997142035315,2.048839461281962,0.43447216578426334,0.0,0.27510662141735875,0.3211218407679683,0,0,3,0,5,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.21404393975479097,0.0,3.627970546870841,0.0,893,0.46551724137931033,2,3.6427213353647203,4.723938969078996,5.245743495052968,0.6218390497331053,0.8954866018541477,-5.733554676881799,20.263199539826715,0.0,4.39041504767482,0.0,0.0,11.223030325587056,93.04865463576961,23.057883603771362,11.797894382596763,5.817220841045895,5.583020141642242,0.0,0.0,5.917906046161393,0.0,5.733667477162185,6.4208216229260096,11.735126887207288,10.077801322358383,11.735126887207288,11.500926187803636,74.06936730806159,17.696185628620217,6.06636706846161,12.13273413692322,16.122940056437532,10.256762414135533,9.496942442515525,18.733805419529844,2.4861439174435205,16.01102480381715,10.377350616971729,0.3377015783973015,4.648427006126842,0.0,18.106282813980823,29.785680740041908,9.191260828242457,0,4,0,0,0,2,1,0,2,1,0,2,0,2,2,0,1,1,0,0,0,0,0,0,1,0,1,0.1764705882352941,0.08163265306122451,0.03888888888888889,0.046150793650793664,0.02557098765432099,0.017062394850413283,0.013734511661807579,0.008959750566893422,0.007421875000000001,0.006674574023058872,2848,1,1
